#n_nodes  m_edges  aspl  diameter  acluster  assort    n_conn  n_comp  o_largestc
2500  9899   9.23123137255  24  0.134472427899   0.0412051593895  4   1  2500
2475  9702   9.24683406417  24  0.134623721166   0.0545049770153  4   1  2475
2450  9500   9.26881709319  24  0.134769492745    0.060140458675  3   1  2450
2425  9290   9.30346024293  24  0.134381045408   0.0631082378425  3   1  2425
2400  9098   9.31968493817  24  0.134124579125   0.0665081825565  3   1  2400
2375  8905   9.34396878464  24  0.133853923854   0.0689391806481  3   1  2375
2350  8717   9.36229703903  24   0.13390849576     0.07298942246  3   1  2350
2325  8527   9.39615124091  24  0.134729480794   0.0688262674813  3   1  2325
2300  8335   9.42565765834  24  0.134298189733   0.0707673767092  3   1  2300
2275  8162   9.42493780626  24  0.134754922733   0.0811769148128  2   1  2275
2250  7991   9.45286300084  25  0.135029745563   0.0827295473986  2   1  2250
2225  7833   9.46669994342  25  0.135421587152   0.0865315676797  2   1  2225
2200  7669   9.47272768614  25  0.136382826769   0.0949492480813  1   1  2200
2175  7494   9.51019636456  25  0.136013843117   0.0865380159217  1   1  2175
2150  7315   9.56103065785  25  0.136358907243   0.0864786007627  1   1  2150
2125  7147   9.59143724382  25  0.135824212389   0.0848640108341  1   1  2125
2100  6983   9.61907756528  25  0.135305128734   0.0846981133341  1   1  2100
2075  6814   9.64771363177  25  0.136062834087   0.0852489631221  1   1  2075
2050  6641   9.68783058958  25   0.13627408364   0.0769087738066  1   1  2050
2025  6480   9.74924071634  25  0.136069699847   0.0793661109929  1   1  2025
2000  6314   9.79141670835  26  0.135959027084   0.0806990325583  1   1  2000
1975  6156    9.8444030626  26  0.135137057036    0.081902319454  1   1  1975
1950  6002   9.88127086869  26  0.134919328535   0.0822610542915  1   1  1950
1925  5843   9.94239274239  26   0.13482646358   0.0808306998638  1   1  1925
1900  5685   9.99614145949  26  0.134589933458   0.0723389858595  1   1  1900
1875  5529   10.0552139452  26  0.133742459022    0.068489497258  1   1  1875
1850  5373   10.0815809861  26   0.13280995881   0.0696901553092  1   1  1850
1825  5228   10.1190609229  26   0.13149203004   0.0665731272776  1   1  1825
1800  5072   10.2002204929  26  0.131455393372   0.0670232404055  1   1  1800
1775  4919    10.274186449  26   0.13201333252   0.0641276865845  1   1  1775
1750  4782   10.3538113208  26  0.131075036075   0.0558938526521  1   1  1750
1725  4643   10.4467130704  27  0.130488821967   0.0574368112517  1   1  1725
1700  4505   10.5570411661  27  0.130155886597   0.0633297896078  1   1  1700
1675  4384   10.5961832415  27  0.128858521247   0.0661915124967  1   1  1675
